"uniq_id","crawl_timestamp","product_url","product_name","product_category_tree","pid","retail_price","discounted_price","image","is_FK_Advantage_product","description","product_rating","overall_rating","brand","product_specifications"
"dcbfddebeb35e5a56c002ba0f55a5b4d","2016-05-24 20:23:06 +0000","http://www.flipkart.com/weideli-redbp002-45-l-backpack/p/itmegzcckj2kwfwg?pid=BKPEGZCCZ7FCKTSZ","WEIDELI REDBP002 45 L Backpack","[""Bags, Wallets & Belts >> Bags >> Backpacks >> WEIDELI Backpacks >> WEIDELI REDBP002 45 L Backpack (Red)""]","BKPEGZCCZ7FCKTSZ","1999","999","[""http://img5a.flixcart.com/image/backpack/t/s/z/weidelibp002-red-weideli-backpack-redbp002-1000x1000-imaegutybghx5dgu.jpeg"", ""http://img6a.flixcart.com/image/backpack/t/s/z/weidelibp002-red-weideli-backpack-redbp002-original-imaegutybghx5dgu.jpeg"", ""http://img5a.flixcart.com/image/backpack/t/s/z/weidelibp002-red-weideli-backpack-redbp002-original-imaegutydbzvymjb.jpeg"", ""http://img5a.flixcart.com/image/backpack/t/s/z/weidelibp002-red-weideli-backpack-redbp002-original-imaegutyfgbfyaz9.jpeg""]","false","Key Features of WEIDELI REDBP002 45 L Backpack High Quality Material Nylon Thread Stitching Multipurpose Backpack Stylish Backpack,WEIDELI REDBP002 45 L Backpack (Red) Price: Rs. 999 Make outdoors all the more fun by carrying your stuff in this trendy Red backpack from Borsa. This unisex backpack is not only spacious, but is also waterproof and lightweight, courtesy its Nylon polyester No.8 body.,Specifications of WEIDELI REDBP002 45 L Backpack (Red) General Type Backpack Trolley Support No Material Polyester Laptop Sleeve No Compatible Laptop Size 15.4inch Style Code WEIDELIBP002_Red Ideal For Men, Women, Boys, Girls Capacity 45 L Color Code Red Dimensions Weight 400 g In the Box 1 Backpack Body Features Waterproof Yes Number of Compartments 4","No rating available","No rating available","WEIDELI","{""product_specification""=>[{""key""=>""Type"", ""value""=>""Backpack""}, {""key""=>""Trolley Support"", ""value""=>""No""}, {""key""=>""Material"", ""value""=>""Polyester""}, {""key""=>""Laptop Sleeve"", ""value""=>""No""}, {""key""=>""Compatible Laptop Size"", ""value""=>""15.4inch""}, {""key""=>""Style Code"", ""value""=>""WEIDELIBP002_Red""}, {""key""=>""Ideal For"", ""value""=>""Men, Women, Boys, Girls""}, {""key""=>""Capacity"", ""value""=>""45 L""}, {""key""=>""Color Code"", ""value""=>""Red""}, {""key""=>""Weight"", ""value""=>""400 g""}, {""value""=>""1 Backpack""}, {""key""=>""Waterproof"", ""value""=>""Yes""}, {""key""=>""Number of Compartments"", ""value""=>""4""}]}"
"b5f787bbd9445a7cb26265f48dc9313f","2016-01-07 04:32:43 +0000","http://www.flipkart.com/caprese-satchel/p/itmdvfvdunfazftd?pid=HMBDVFVBYZ4GTNQG","Caprese Satchel","[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Caprese Hand Bags""]","HMBDVFVBYZ4GTNQG","2599","1949","[""http://img6a.flixcart.com/image/hand-messenger-bag/n/q/g/tesatimdleg-caprese-satchel-chic-1100x1360-imadxy8b873afev7.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/n/q/g/tesatimdleg-caprese-satchel-chic-original-imadxy8b873afev7.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/n/q/g/tesatimdleg-caprese-satchel-chic-original-imadxy8bkxxmjsgz.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/n/q/g/tesatimdleg-caprese-satchel-chic-original-imadxy8byjketfzt.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/n/q/g/tesatimdleg-caprese-satchel-chic-original-imadxy8bzy9npjwq.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/n/q/g/tesatimdleg-caprese-satchel-chic-original-imadxy8bjmuvw6ba.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/n/q/g/tesatimdleg-caprese-satchel-chic-original-imadxy8byprgz4hq.jpeg""]","false","Flipkart.com: Buy Caprese Satchel for Rs. 1949 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Satchel""}, {""key""=>""Style Code"", ""value""=>""TESATIMDLEG""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Color Code"", ""value""=>""Leaf Green""}, {""key""=>""Height"", ""value""=>""266 mm""}, {""key""=>""Width"", ""value""=>""330 mm""}, {""key""=>""Depth"", ""value""=>""127 mm""}, {""key""=>""Number of Pockets"", ""value""=>""5""}, {""key""=>""Number of Compartments"", ""value""=>""2""}, {""key""=>""Other Body Features"", ""value""=>""Dual Adjustable Handles, Inside Zippered Pockets, Zippered Pocket at Back, Main Compartments, Panel and Stitch Detail, Attached Belts on Sides with Buckle Closure, Slot Pockets""}, {""key""=>""Bag Design"", ""value""=>""Textured""}]}"
"383bdf1a731f1d54aa2d6c73f822c349","2016-01-07 04:32:43 +0000","http://www.flipkart.com/bagsy-malone-hand-held-bag/p/itme2h8g6a9dv8xy?pid=HMBE2H8GSPFJAFFZ","Bagsy Malone Hand-Held Bag","[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Bagsy Malone Hand Bags""]","HMBE2H8GSPFJAFFZ","1699","1099","[""http://img5a.flixcart.com/image/hand-messenger-bag/f/f/z/bmto5c-bagsy-malone-hand-held-bag-tenor-handle-1000x1000-imae8mqybczpcfhh.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/f/f/z/bmto5c-bagsy-malone-hand-held-bag-tenor-handle-original-imae8mqybczpcfhh.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/f/f/z/bmto5c-bagsy-malone-hand-held-bag-tenor-handle-original-imae8mqyzynxkbnb.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/f/f/z/bmto5c-bagsy-malone-hand-held-bag-tenor-handle-original-imae8mqyxut2xvf3.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/f/f/z/bmto5c-bagsy-malone-hand-held-bag-tenor-handle-original-imae8mqyrtmrj3my.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/f/f/z/bmto5c-bagsy-malone-hand-held-bag-tenor-handle-original-imae8mqydzsmy3zd.jpeg""]","false","Flipkart.com: Buy Bagsy Malone Hand-Held Bag for Rs. 1099 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","1","1","","{""product_specification""=>[{""key""=>""Type"", ""value""=>""Hand-Held Bag""}, {""key""=>""Material"", ""value""=>""PU""}, {""key""=>""Style Code"", ""value""=>""BMTO5C""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Capacity"", ""value""=>""12 L""}, {""key""=>""Bag Size"", ""value""=>""Medium""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Color Code"", ""value""=>""Purple""}, {""key""=>""Height"", ""value""=>""304.8 mm""}, {""key""=>""Width"", ""value""=>""279.4 mm""}, {""key""=>""Depth"", ""value""=>""152.4 mm""}, {""key""=>""Number of Pockets"", ""value""=>""3""}, {""key""=>""Number of Compartments"", ""value""=>""1""}]}"
"44c6442d2e4931e693999aecbc21738b","2016-01-07 04:32:43 +0000","http://www.flipkart.com/parv-collections-hand-held-bag/p/itme9hqpqfjufknm?pid=HMBE9HQPHESMX6VV","Parv Collections Hand-held Bag","[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Parv Collections Hand Bags""]","HMBE9HQPHESMX6VV","2950","1675","[""http://img6a.flixcart.com/image/hand-messenger-bag/6/v/v/pcblk01-parv-collections-hand-held-bag-pc-handbag-blk-original-imae9erpzrgzes4y.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/6/v/v/pcblk01-parv-collections-hand-held-bag-pc-handbag-blk-original-imae9erpzrgzes4y.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/6/v/v/pcblk01-parv-collections-hand-held-bag-pc-handbag-blk-original-imae9erpnpaajasm.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/6/v/v/pcblk01-parv-collections-hand-held-bag-pc-handbag-blk-original-imae9erpwg2qhyft.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/6/v/v/pcblk01-parv-collections-hand-held-bag-pc-handbag-blk-original-imae9erpqyh8hvqk.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/6/v/v/pcblk01-parv-collections-hand-held-bag-pc-handbag-blk-original-imae9erpksnzrc3v.jpeg""]","false","Flipkart.com: Buy Parv Collections Hand-held Bag for Rs. 1675 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Hand-held Bag""}, {""key""=>""Material"", ""value""=>""Artificial Leather""}, {""key""=>""Style Code"", ""value""=>""PCBLK01""}, {""key""=>""Occasion"", ""value""=>""Casual, Evening/Party""}, {""key""=>""Ideal For"", ""value""=>""Women, Girls""}, {""key""=>""Color Code"", ""value""=>""BLK002""}, {""key""=>""Weight"", ""value""=>""800 g""}, {""key""=>""Height"", ""value""=>""350 mm""}, {""key""=>""Width"", ""value""=>""130 mm""}, {""key""=>""Depth"", ""value""=>""260 mm""}, {""key""=>""Number of Pockets"", ""value""=>""0""}, {""key""=>""Number of Compartments"", ""value""=>""2""}, {""key""=>""Bag Design"", ""value""=>""Solid""}, {""value""=>""1 Hand-held Bag""}]}"
"96019dfda908eb20b83b35fe5844388a","2016-01-07 04:32:43 +0000","http://www.flipkart.com/murcia-hand-held-bag/p/itme62hapnap6zg5?pid=HMBE62H8NGZHYMQR","Murcia Hand-held Bag","[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Murcia Hand Bags""]","HMBE62H8NGZHYMQR","3000","824","[""http://img6a.flixcart.com/image/sari/t/g/h/1-1-bs437-fab-rajasthan-1000x1000-imaebms9jh54pu3z.jpeg"", ""http://img5a.flixcart.com/image/sari/t/g/h/1-1-bs437-fab-rajasthan-original-imaebms9jh54pu3z.jpeg"", ""http://img6a.flixcart.com/image/diary-notebook/x/p/f/bilt-rysa31ad-original-imaebms9xuzu6wkc.jpeg"", ""http://img6a.flixcart.com/image/bar/s/7/k/4-medium-iso-solid-foundation-original-imaebms9ym5uzex3.jpeg"", ""http://img5a.flixcart.com/image/av-media/movies/z/c/e/celebrating-romance-raja-hindustani-taal-pardes-dil-4-movie-dvd-original-imaebms9kbky5zgu.jpeg"", ""http://img6a.flixcart.com/image/av-media/movies/q/6/v/nostalgic-indian-tunes-vol-5-original-imaebms9qpwqvjf6.jpeg"", ""http://img6a.flixcart.com/image/av-media/games/s/k/m/ben-10-alien-force-original-imaebms9snydphcm.jpeg"", ""http://img6a.flixcart.com/image/av-media/games/j/q/f/big-beach-sports-2-original-imaebms9qhzhnmg6.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/m/q/r/fm225-murcia-hand-held-bag-original-imaebms9vshnsafh.jpeg""]","true","Flipkart.com: Buy Murcia Hand-held Bag for Rs. 824 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Hand-held Bag""}, {""key""=>""Material"", ""value""=>""Artificial Leather""}, {""key""=>""Style Code"", ""value""=>""FM225""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Color Code"", ""value""=>""Purple""}, {""key""=>""Weight"", ""value""=>""190 g""}, {""key""=>""Height"", ""value""=>""250 mm""}, {""key""=>""Width"", ""value""=>""310 mm""}, {""key""=>""Depth"", ""value""=>""100 mm""}, {""key""=>""Number of Pockets"", ""value""=>""4""}, {""key""=>""Number of Compartments"", ""value""=>""2""}, {""key""=>""Other Body Features"", ""value""=>""2 Main Compartments, 2 Zipper Pockets, 1 Mobile Pocket Inside, 1 Zipper Pocket at Back, Dual Handle""}, {""key""=>""Bag Design"", ""value""=>""Textured""}]}"
"96fe063eb646ae28d981086056e7a77c","2016-01-07 04:32:43 +0000","http://www.flipkart.com/saashiwear-hand-held-bag/p/itmey2y5wfmhjhuh?pid=HMBEY2Y5DFBZPQHE","Saashiwear Hand-Held Bag","[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Saashiwear Hand Bags""]","HMBEY2Y5DFBZPQHE","1299","1099","[""http://img5a.flixcart.com/image/hand-messenger-bag/q/h/e/swpr0001073-saashiwear-hand-held-bag-ethnic-original-imaey37z7dm6xehu.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/q/h/e/swpr0001073-saashiwear-hand-held-bag-ethnic-original-imaey37z7dm6xehu.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/q/h/e/swpr0001073-saashiwear-hand-held-bag-ethnic-original-imaey37zchwst4gy.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/q/h/e/swpr0001073-saashiwear-hand-held-bag-ethnic-original-imaey37zgxkffud4.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/q/h/e/swpr0001073-saashiwear-hand-held-bag-ethnic-original-imaey37zzezptyxk.jpeg""]","false","Flipkart.com: Buy Saashiwear Hand-Held Bag for Rs. 1099 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Magnetic Snap""}, {""key""=>""Type"", ""value""=>""Hand-Held Bag""}, {""key""=>""Material"", ""value""=>""Fabric""}, {""key""=>""Style Code"", ""value""=>""SWPR0001073""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Color Code"", ""value""=>""Pink""}, {""key""=>""Number of Compartments"", ""value""=>""1""}]}"
"28371001e5c787de72884e02384ccefe","2016-01-07 04:32:43 +0000","http://www.flipkart.com/basta-shoulder-bag/p/itme777ehwksgsgw?pid=HMBE777EERDZYKWD","Basta Shoulder Bag","[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Basta Hand Bags""]","HMBE777EERDZYKWD","2974","2399","[""http://img5a.flixcart.com/image/hand-messenger-bag/k/w/d/hb53-002-bp-basta-shoulder-bag-hb53-original-imae75khfjvgrjnu.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/k/w/d/hb53-002-bp-basta-shoulder-bag-hb53-original-imae75khfjvgrjnu.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/k/w/d/hb53-002-bp-basta-shoulder-bag-hb53-original-imae75kmpabtf48v.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/k/w/d/hb53-002-bp-basta-shoulder-bag-hb53-original-imae75knmyg5jcgs.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/k/w/d/hb53-002-bp-basta-shoulder-bag-hb53-original-imae75kzd67nurmf.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/k/w/d/hb53-002-bp-basta-shoulder-bag-hb53-original-imae75kzcb99bubt.jpeg""]","false","Flipkart.com: Buy Basta Shoulder Bag for Rs. 2399 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Shoulder Bag""}, {""key""=>""Series"", ""value""=>""Summer""}, {""key""=>""Material"", ""value""=>""PU""}, {""key""=>""Style Code"", ""value""=>""Hb53-002-Bp""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Bag Size"", ""value""=>""Free Size""}, {""key""=>""Capacity"", ""value""=>""12 L""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Color Code"", ""value""=>""Pink""}, {""value""=>""Shoulder Bag""}, {""key""=>""Number of Pockets"", ""value""=>""4""}, {""key""=>""Number of Compartments"", ""value""=>""1""}, {""key""=>""Bag Design"", ""value""=>""Elegant design""}]}"
"ae2c3ba909e8ce76bc8ddd3b8b12ac79","2016-03-12 14:25:06 +0000","http://www.flipkart.com/swiss-beauty-just-gold-make-up-kit/p/itmegqhwtznrzkjz?pid=MKTEGQHWZJZGFB5Z","Swiss Beauty Just Gold make - Up Kit","[""Bags, Wallets & Belts >> Bags >> Cosmetic Bags >> Swiss Beauty Cosmetic Bags >> Swiss Beauty Just Gold make - Up Kit (Pack of 1)""]","MKTEGQHWZJZGFB5Z","1599","799","[""http://img6a.flixcart.com/image/makeup-kit/b/5/z/swiss-beauty-just-gold-make-up-kit-original-imaegq4jeyz7umbz.jpeg"", ""http://img5a.flixcart.com/image/makeup-kit/b/5/z/swiss-beauty-just-gold-make-up-kit-original-imaegq4jeyz7umbz.jpeg""]","false","Swiss Beauty Just Gold make - Up Kit (Pack of 1) Price: Rs. 799 Designed and Developed By Make Up Professionals. The New Make Up Formulation Of Eyeshadow, Powder, Lipstick And Lipgloss Is Very Innovative. Soft Application Creates Gorgeous Looks.,Specifications of Swiss Beauty Just Gold make - Up Kit (Pack of 1) Makeup Kit Traits Number of Contents in Kit 1 Kit Contents 24 Eyeshadow, 4 Blusher, 2 Powder Cake, 6 lip Gloss, 1 Mascara, 1 Eye and Lip Pencil, 1Eye Liner","No rating available","No rating available","Swiss Beauty","{""product_specification""=>[{""key""=>""Number of Contents in Kit"", ""value""=>""1""}, {""key""=>""Kit Contents"", ""value""=>""24 Eyeshadow, 4 Blusher, 2 Powder Cake, 6 lip Gloss, 1 Mascara, 1 Eye and Lip Pencil, 1Eye Liner""}]}"
"af035ac4bccbb314610947f51174e0a1","2015-12-30 00:17:46 +0000","http://www.flipkart.com/weigel-fox-shoulder-bag/p/itmecv4ez8mraht8?pid=HMBECV4EMZDNYH96","Weigel & Fox Shoulder Bag","[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Weigel & Fox Hand Bags""]","HMBECV4EMZDNYH96","2990","1188","[""http://img6a.flixcart.com/image/hand-messenger-bag/h/9/6/w10pnk-weigel-fox-shoulder-bag-willy-original-imaecuzfhgc79zm2.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/h/9/6/w10pnk-weigel-fox-shoulder-bag-willy-original-imaecuzfhgc79zm2.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/h/9/6/w10pnk-weigel-fox-shoulder-bag-willy-original-imaecuzfmna7czy9.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/h/9/6/w10pnk-weigel-fox-shoulder-bag-willy-original-imaecuzfzztgbthz.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/h/9/6/w10pnk-weigel-fox-shoulder-bag-willy-original-imaecuzfuzdkq44p.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/h/9/6/w10pnk-weigel-fox-shoulder-bag-willy-original-imaecuzfvsg6grh8.jpeg""]","false","Flipkart.com: Buy Weigel & Fox Shoulder Bag for Rs. 1188 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Shoulder Bag""}, {""key""=>""Material"", ""value""=>""Artificial Leather""}, {""key""=>""Style Code"", ""value""=>""W10PNK""}, {""key""=>""Occasion"", ""value""=>""Formal""}, {""key""=>""Capacity"", ""value""=>""500 g""}, {""key""=>""Bag Size"", ""value""=>""Medium""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Color Code"", ""value""=>""PNK01""}, {""key""=>""Weight"", ""value""=>""450 g""}, {""key""=>""Height"", ""value""=>""320 mm""}, {""key""=>""Width"", ""value""=>""430 mm""}, {""key""=>""Depth"", ""value""=>""150 mm""}, {""key""=>""Number of Pockets"", ""value""=>""3""}, {""key""=>""Other Body Features"", ""value""=>""Durable, Easy To Clean, Designer Handbag:""}, {""key""=>""Number of Compartments"", ""value""=>""2""}, {""value""=>""Shoulder Bag""}]}"
"b26f6dba224447d488270d0bce4c1cab","2015-12-30 00:17:46 +0000","http://www.flipkart.com/gemz-tote/p/itmede5gfjgfzhdb?pid=HMBEDE5G8RJN47V5","Gemz Tote","[""Bags, Wallets & Belts >> Bags >> Totes >> Gemz Totes""]","HMBEDE5G8RJN47V5","1725","995","[""http://img5a.flixcart.com/image/hand-messenger-bag/7/v/5/s248-gemz-tote-ll1033-original-imaedf7uurjz2vhz.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/7/v/5/s248-gemz-tote-ll1033-original-imaedf7uurjz2vhz.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/7/v/5/s248-gemz-tote-ll1033-original-imaedf7uhb4nqpjg.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/7/v/5/s248-gemz-tote-ll1033-original-imaedf7um53eapxz.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/7/v/5/s248-gemz-tote-ll1033-original-imaedf7ujz5ub3ga.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/7/v/5/s248-gemz-tote-ll1033-original-imaedf7unyyghnfu.jpeg""]","false","Flipkart.com: Buy Gemz Tote for Rs. 995 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Tote""}, {""key""=>""Material"", ""value""=>""PU""}, {""key""=>""Style Code"", ""value""=>""S248""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Capacity"", ""value""=>""10 L""}, {""key""=>""Occasion"", ""value""=>""Formal""}, {""key""=>""Color Code"", ""value""=>""Yellow-11""}, {""key""=>""Height"", ""value""=>""230 mm""}, {""key""=>""Width"", ""value""=>""350 mm""}, {""key""=>""Depth"", ""value""=>""120 mm""}, {""value""=>""Hand Bag""}, {""key""=>""Number of Compartments"", ""value""=>""2""}]}"
"0feccdde2cc154901b3e050e1d822ecd","2016-01-01 19:37:22 +0000","http://www.flipkart.com/needbags-400512-g-27-l-laptop-backpack/p/itmecs6hshvrnhfh?pid=BKPECS6HZP3UAAXR","Needbags 400512 G 27 L Laptop Backpack","[""Bags, Wallets & Belts >> Bags >> Backpacks >> Needbags Backpacks""]","BKPECS6HZP3UAAXR","1299","599","[""http://img6a.flixcart.com/image/backpack/a/x/r/lb-400512-green-needbags-laptop-backpack-400512-g-1000x1000-imaecsfxc3ha8fn4.jpeg"", ""http://img6a.flixcart.com/image/backpack/a/x/r/lb-400512-green-needbags-laptop-backpack-400512-g-original-imaecsfxc3ha8fn4.jpeg"", ""http://img6a.flixcart.com/image/backpack/a/x/r/lb-400512-green-needbags-laptop-backpack-400512-g-original-imaecsfxpfq3r3hf.jpeg"", ""http://img6a.flixcart.com/image/backpack/a/x/r/lb-400512-green-needbags-laptop-backpack-400512-g-original-imaecsfxzrju93ue.jpeg"", ""http://img5a.flixcart.com/image/backpack/a/x/r/lb-400512-green-needbags-laptop-backpack-400512-g-original-imaecsfxmfahvbtf.jpeg"", ""http://img6a.flixcart.com/image/backpack/a/x/r/lb-400512-green-needbags-laptop-backpack-400512-g-original-imaecsfxyksgxq9f.jpeg""]","false","Flipkart.com: Buy Needbags 400512 G 27 L Laptop Backpack for Rs. 599 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Type"", ""value""=>""Laptop Backpack""}, {""key""=>""Trolley Support"", ""value""=>""No""}, {""key""=>""Material"", ""value""=>""Polyester""}, {""key""=>""Laptop Sleeve"", ""value""=>""Yes""}, {""key""=>""Compatible Laptop Size"", ""value""=>""15.4""}, {""key""=>""Style Code"", ""value""=>""LB-400512-Green""}, {""key""=>""Ideal For"", ""value""=>""Boys, Girls, Men, Women""}, {""key""=>""Capacity"", ""value""=>""27 L""}, {""key""=>""Color Code"", ""value""=>""Green""}, {""key""=>""Weight"", ""value""=>""406 g""}, {""key""=>""Number of Compartments"", ""value""=>""2""}]}"
"df69b2af6c33deb82d7ee93dcc16366b","2016-01-01 19:37:22 +0000","http://www.flipkart.com/united-bags-density-35-l-medium-laptop-backpack/p/itmeegdnrcfkbghz?pid=BKPEYQHB6J2PN9R4","United Bags Density 35 L Medium Laptop Backpack","[""Bags, Wallets & Belts >> Bags >> Backpacks >> United Bags Backpacks""]","BKPEYQHB6J2PN9R4","1499","649","[""http://img5a.flixcart.com/image/backpack/9/r/4/ubk057-united-laptop-backpack-density-original-imae7bypuvemymv5.jpeg"", ""http://img6a.flixcart.com/image/backpack/9/r/4/ubk057-united-laptop-backpack-density-original-imae7bypuvemymv5.jpeg"", ""http://img6a.flixcart.com/image/backpack/9/r/4/ubk057-united-laptop-backpack-density-original-imae3r7enxcjy3rm.jpeg"", ""http://img5a.flixcart.com/image/backpack/9/r/4/ubk057-united-laptop-backpack-density-original-imae3r7efveyrndf.jpeg"", ""http://img5a.flixcart.com/image/backpack/9/r/4/ubk057-united-laptop-backpack-density-original-imae3r7ekhzdxwhz.jpeg""]","false","United Bags Density 35 L Medium Laptop Backpack (Black, Size - 450)
                         Price: Rs. 649
				
			Back pack for everyday use. Best for school/college students/Office Staff/Short Trips. 1. Water resistant PU coated Bag Material. 2. Water bottle pouch on side. 3. Metal zips and Runners. 4. Cushioned straps and Back for added Comfort. 5. Extra Stitched Cloth on Strap to prevent Breakage and gives the bag longer life. 6. Fancy Ergonomic Design to suit its wearer.
Back pack for everyday use. Best for school/college students/Office Staff/Short Trips. 1. Water resistant PU coated Bag Material. 2. Water bottle pouch on side. 3. Metal zips and Runners. 4. Cushioned straps and Back for added Comfort. 5. Extra Stitched Cloth on Strap to prevent Breakage and gives the bag longer life. 6. Fancy Ergonomic Design to suit its wearer.","3.2","3.2","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zipper""}, {""key""=>""Trolley Support"", ""value""=>""No""}, {""key""=>""Type"", ""value""=>""Laptop Backpack""}, {""key""=>""Laptop Sleeve"", ""value""=>""Yes""}, {""key""=>""Material"", ""value""=>""Polyester""}, {""key""=>""Style Code"", ""value""=>""DNSTY""}, {""key""=>""Compatible Laptop Size"", ""value""=>""15.6 inch""}, {""key""=>""Occasion"", ""value""=>""All Occasions""}, {""key""=>""Capacity"", ""value""=>""35 L""}, {""key""=>""Bag Size"", ""value""=>""Medium""}, {""key""=>""Ideal For"", ""value""=>""Boys, Girls""}, {""key""=>""Color Code"", ""value""=>""Black""}, {""value""=>""1 year Manufacturer Warranty for material defects only""}, {""key""=>""Weight"", ""value""=>""450 g""}, {""key""=>""Height"", ""value""=>""450 mm""}, {""key""=>""Width"", ""value""=>""350 mm""}, {""key""=>""Depth"", ""value""=>""220 mm""}, {""key""=>""Hip Strap"", ""value""=>""No""}, {""key""=>""Number of Pockets"", ""value""=>""3""}, {""key""=>""Pattern"", ""value""=>""Lustered""}, {""key""=>""Waterproof"", ""value""=>""Yes""}, {""key""=>""Shoulder Strap"", ""value""=>""Adjustable Strap, Detachable Strap, Cushioned Strap""}, {""key""=>""Number of Compartments"", ""value""=>""3""}, {""value""=>""BackPack""}]}"
